epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.36739447712898254,0.22986070811748505,0.6326055526733398,1e-04,0.2982647120952606,0.8102263808250427,0.23222598433494568,0.13274267315864563,0.7677739262580872,0.607509195804596,0.11399085819721222
1,0.5025079846382141,0.3401292860507965,0.4974919259548187,1e-04,0.5175971984863281,0.8004672527313232,0.3005506098270416,0.17782427370548248,0.6994494199752808,0.7770469784736633,0.2613987922668457
2,0.573840320110321,0.4072601795196533,0.42615967988967896,1e-04,0.6093169450759888,0.7969228625297546,0.4342029392719269,0.279857337474823,0.565796971321106,0.6151690483093262,0.5228903889656067
3,0.6217347383499146,0.45610377192497253,0.3782653212547302,1e-04,0.6679837703704834,0.8041358590126038,0.4908657670021057,0.32927170395851135,0.5091342329978943,0.4692844748497009,0.719831645488739
4,0.6583154797554016,0.4956835210323334,0.34168457984924316,1e-04,0.7111554145812988,0.809924840927124,0.49750757217407227,0.3360360860824585,0.502492368221283,0.4272710084915161,0.7787640690803528
5,0.6886263489723206,0.5301005244255066,0.31137365102767944,1e-04,0.7445613145828247,0.8150102496147156,0.48942825198173523,0.32984301447868347,0.5105717182159424,0.3928029239177704,0.8136410713195801
6,0.714218258857727,0.5603466033935547,0.2857818305492401,1e-04,0.7709066271781921,0.8188073039054871,0.49188709259033203,0.3326181173324585,0.508112907409668,0.38692528009414673,0.8206836581230164
7,0.7362951636314392,0.5873534679412842,0.2637048661708832,1e-04,0.792411744594574,0.822810709476471,0.4963490664958954,0.3371511399745941,0.5036509037017822,0.38649848103523254,0.826101541519165
8,0.7566997408866882,0.6132730841636658,0.2433004230260849,1e-04,0.8113349676132202,0.828228771686554,0.4965763986110687,0.3378288149833679,0.5034235715866089,0.38157325983047485,0.829314112663269
9,0.7752587199211121,0.6375024914741516,0.2247411608695984,1e-04,0.8289024233818054,0.8334680199623108,0.4690689146518707,0.3143919110298157,0.5309311151504517,0.34113743901252747,0.8719479441642761
10,0.7907446026802063,0.6581337451934814,0.20925547182559967,1e-04,0.8431256413459778,0.8371922969818115,0.45902732014656067,0.30596283078193665,0.5409726500511169,0.3271849751472473,0.8935244679450989
11,0.8050889372825623,0.6777962446212769,0.19491107761859894,1e-04,0.8561370968818665,0.8415172696113586,0.4472571313381195,0.2960594892501831,0.5527428984642029,0.3138403594493866,0.9088255763053894
12,0.8098489046096802,0.6843982338905334,0.19015099108219147,1e-04,0.8583972454071045,0.837705135345459,0.46456754207611084,0.31085243821144104,0.5354325175285339,0.3305298686027527,0.9070897102355957
13,0.8189623951911926,0.6970845460891724,0.18103769421577454,1e-04,0.8653479814529419,0.8395546674728394,0.481533944606781,0.3250049650669098,0.518466055393219,0.34783995151519775,0.9167568683624268
14,0.8318724036216736,0.7155681848526001,0.16812759637832642,1e-04,0.87610924243927,0.8465865850448608,0.48203161358833313,0.3257101774215698,0.5179684162139893,0.3476548194885254,0.916020929813385
15,0.8371585607528687,0.7237573862075806,0.16284169256687164,1e-05,0.8760294318199158,0.85389643907547,0.5866489410400391,0.42268940806388855,0.41335105895996094,0.4871891438961029,0.824268102645874
16,0.8446639180183411,0.7343291640281677,0.1553361564874649,1e-05,0.8920922875404358,0.8522926568984985,0.602766215801239,0.4386548101902008,0.3972336947917938,0.5128070116043091,0.8177911043167114
17,0.8475692272186279,0.7385684847831726,0.15243054926395416,1e-05,0.8957890272140503,0.8538617491722107,0.6168040037155151,0.4529729187488556,0.38319599628448486,0.53546541929245,0.8133258819580078
18,0.8498256206512451,0.7418882250785828,0.15017439424991608,1e-05,0.8983008861541748,0.8551287055015564,0.6290645599365234,0.4656875729560852,0.37093546986579895,0.5549175143241882,0.8100365400314331
19,0.8517665266990662,0.7447659373283386,0.14823362231254578,1e-05,0.90022873878479,0.8563443422317505,0.6403855681419373,0.47770169377326965,0.35961440205574036,0.5740677118301392,0.8047378063201904
20,0.8535344004631042,0.7474008202552795,0.1464654505252838,1e-05,0.9019249081611633,0.8574399948120117,0.6501641869544983,0.4882012605667114,0.34983590245246887,0.5905582904815674,0.8001022338867188
21,0.8552332520484924,0.7499420642852783,0.14476673305034637,1e-05,0.903514564037323,0.8584656119346619,0.6586626768112183,0.49737676978111267,0.34133732318878174,0.6055059432983398,0.7950970530509949
22,0.8568561673164368,0.7523805499076843,0.14314378798007965,1e-05,0.9049692749977112,0.8594511151313782,0.66737961769104,0.5068016648292542,0.33262041211128235,0.6219051480293274,0.7883328795433044
23,0.8584201335906982,0.7547390460968018,0.14157970249652863,1e-05,0.9063754081726074,0.860405683517456,0.6732819080352783,0.5132935047149658,0.3267180323600769,0.6326256394386292,0.784809947013855
24,0.8599011301994324,0.7569793462753296,0.14009875059127808,1e-05,0.9076220393180847,0.861312747001648,0.6804155111312866,0.521203875541687,0.3195844292640686,0.6472381949424744,0.7782329320907593
25,0.8613565564155579,0.7591857314109802,0.13864345848560333,1e-05,0.9088602066040039,0.862183153629303,0.6870123744010925,0.5285961627960205,0.31298762559890747,0.6616360545158386,0.7719143033027649
26,0.8627666234970093,0.761324942111969,0.1372334212064743,1e-05,0.9100809097290039,0.8629660606384277,0.6918095946311951,0.5340701937675476,0.30819037556648254,0.6719900965690613,0.7669227123260498
27,0.8641564846038818,0.7634376287460327,0.13584336638450623,1e-05,0.9112799167633057,0.8637118339538574,0.6965954303741455,0.5395957827568054,0.3034045398235321,0.6827839612960815,0.761854350566864
28,0.8655311465263367,0.7655306458473206,0.13446900248527527,1e-05,0.9124555587768555,0.8644583225250244,0.7012951970100403,0.5451278686523438,0.29870474338531494,0.6940022706985474,0.7562316656112671
29,0.8668615818023682,0.7675628662109375,0.1331387609243393,1e-05,0.9136404395103455,0.8651370406150818,0.7048689126968384,0.549362063407898,0.2951311767101288,0.703018844127655,0.7513288855552673
30,0.8681496977806091,0.7695372700691223,0.13185015320777893,1e-05,0.9147157073020935,0.8658081889152527,0.7079697847366333,0.5530660152435303,0.2920302450656891,0.7116442322731018,0.7456373572349548
31,0.8694360256195068,0.7715123295783997,0.13056397438049316,1e-05,0.9158152937889099,0.8664571046829224,0.7099599838256836,0.5554669499397278,0.29003995656967163,0.7161231637001038,0.7432383894920349
32,0.8706895709037781,0.773443341255188,0.1293102651834488,1e-05,0.9168485403060913,0.867110013961792,0.712365448474884,0.5583253502845764,0.2876344919204712,0.7225104570388794,0.739730715751648
33,0.8719121217727661,0.7753300070762634,0.12808793783187866,1e-05,0.9178405404090881,0.8677791953086853,0.7140892148017883,0.5604220032691956,0.28591081500053406,0.7274484634399414,0.7363981604576111
34,0.8731274008750916,0.7772128582000732,0.12687240540981293,1e-05,0.9188494086265564,0.8683932423591614,0.7161120176315308,0.5628602504730225,0.28388798236846924,0.7322074174880981,0.7341935634613037
35,0.8743295073509216,0.779079020023346,0.12567058205604553,1e-05,0.9198010563850403,0.8690729737281799,0.7178171873092651,0.5649725794792175,0.28218284249305725,0.7374868988990784,0.7305586934089661
36,0.8755102157592773,0.7809169292449951,0.12448976188898087,1e-05,0.9207661151885986,0.8697220087051392,0.71884685754776,0.5662698149681091,0.28115314245224,0.7405924201011658,0.7283588647842407
37,0.8766781687736511,0.7827371954917908,0.12332210689783096,1e-05,0.921735405921936,0.870317280292511,0.7199956774711609,0.5676828026771545,0.2800043225288391,0.7427521347999573,0.7276589274406433
38,0.877831220626831,0.7845386862754822,0.12216866761445999,1e-05,0.9226289987564087,0.8709473609924316,0.7210701704025269,0.5690500736236572,0.27892985939979553,0.7468835115432739,0.7247992157936096
39,0.8789711594581604,0.7863205075263977,0.1210288405418396,1e-05,0.9235713481903076,0.8715001344680786,0.7221795320510864,0.5704134106636047,0.2778204679489136,0.7504481077194214,0.7230777740478516
40,0.8801255822181702,0.7881291508674622,0.11987427622079849,1e-05,0.9245250225067139,0.8720911741256714,0.7232095003128052,0.57172691822052,0.2767904996871948,0.7562204599380493,0.7185373306274414
41,0.8812716603279114,0.7899274826049805,0.11872828006744385,1e-05,0.925463855266571,0.8726347088813782,0.7238863706588745,0.5725418329238892,0.27611368894577026,0.7558019161224365,0.7195084691047668
42,0.8823962211608887,0.7916955351829529,0.11760351806879044,1e-05,0.9263914227485657,0.87319415807724,0.7244056463241577,0.573192834854126,0.2755943238735199,0.7565779685974121,0.7192540764808655
43,0.8835193514823914,0.7934637665748596,0.11648066341876984,1e-05,0.9273022413253784,0.8737834095954895,0.7249047756195068,0.5738614797592163,0.2750953435897827,0.7582312226295471,0.7182965874671936
44,0.884635329246521,0.7952258586883545,0.11536464840173721,1e-05,0.9282118082046509,0.874380350112915,0.7252486348152161,0.5742995142936707,0.2747512757778168,0.7584322094917297,0.7182333469390869
45,0.8857477307319641,0.7969864010810852,0.11425252258777618,1e-05,0.9290688633918762,0.8750041723251343,0.725735068321228,0.5749079585075378,0.2742648720741272,0.7593740820884705,0.7176358103752136
46,0.8868510723114014,0.7987369894981384,0.11314870417118073,1e-05,0.9299393892288208,0.8756145238876343,0.7261781096458435,0.5754587650299072,0.27382180094718933,0.7599601745605469,0.7173526287078857
47,0.8879412412643433,0.800469160079956,0.11205874383449554,1e-05,0.9307937622070312,0.8762211799621582,0.7266557812690735,0.5760399699211121,0.2733442187309265,0.7605769038200378,0.717275857925415
48,0.8890076279640198,0.8021679520606995,0.11099236458539963,1e-05,0.9316255450248718,0.8767792582511902,0.7272165417671204,0.5767157673835754,0.27278345823287964,0.7620238661766052,0.716442346572876
49,0.8900750875473022,0.8038715124130249,0.10992511361837387,1e-05,0.9324710965156555,0.8773264288902283,0.7274268269538879,0.5769504308700562,0.27257317304611206,0.7597273588180542,0.7186309099197388
50,0.8911234736442566,0.8055477738380432,0.10887651145458221,1e-05,0.9332967400550842,0.8778467178344727,0.7276550531387329,0.5772154927253723,0.27234500646591187,0.7577999234199524,0.7205363512039185
51,0.8921743035316467,0.8072330951690674,0.10782565921545029,1e-05,0.9341374039649963,0.878426194190979,0.7279592752456665,0.5775930881500244,0.2720407545566559,0.758795440196991,0.7196316719055176
52,0.8931978940963745,0.8088775873184204,0.10680211335420609,1e-05,0.9349589347839355,0.878944993019104,0.7282536029815674,0.5779628157615662,0.2717464566230774,0.7592787742614746,0.7192372679710388
53,0.8942270278930664,0.8105347156524658,0.10577291250228882,1e-05,0.9357619881629944,0.8794817328453064,0.7283265590667725,0.5780877470970154,0.2716734707355499,0.758508026599884,0.7197140455245972
54,0.8952555060386658,0.8121951222419739,0.10474428534507751,1e-05,0.9366018176078796,0.879981517791748,0.728678286075592,0.5785250067710876,0.2713218033313751,0.7601809501647949,0.7182645797729492
55,0.8962717652320862,0.8138371109962463,0.1037282794713974,1e-05,0.937437117099762,0.8804895281791687,0.7287302017211914,0.578584611415863,0.2712697386741638,0.7576444745063782,0.7207067608833313
56,0.8972811698913574,0.8154704570770264,0.10271911323070526,1e-05,0.9382030963897705,0.8810218572616577,0.7286281585693359,0.578436553478241,0.2713719308376312,0.7532321810722351,0.7246552109718323
57,0.8982700705528259,0.8170706033706665,0.10172992944717407,1e-05,0.938984751701355,0.881561279296875,0.72894686460495,0.5788010954856873,0.27105313539505005,0.7538203001022339,0.7242568731307983
58,0.8992507457733154,0.8186590671539307,0.10074938833713531,1e-05,0.9397357106208801,0.8821150064468384,0.7293341755867004,0.5792681574821472,0.2706659138202667,0.7557433843612671,0.7225745916366577
59,0.9002141356468201,0.8202223181724548,0.09978566318750381,1e-05,0.9404322504997253,0.8826597332954407,0.7299554347991943,0.580022394657135,0.27004462480545044,0.7592442631721497,0.7197020649909973
60,0.9011803865432739,0.8217904567718506,0.09881958365440369,1e-05,0.9412069320678711,0.8831604719161987,0.7305312752723694,0.5807138085365295,0.2694688141345978,0.7618171572685242,0.7179061770439148
61,0.9021406769752502,0.8233534097671509,0.09785947948694229,1e-05,0.941921055316925,0.8837172389030457,0.731099545955658,0.5814130306243896,0.26890048384666443,0.7649802565574646,0.7155967950820923
62,0.9030851125717163,0.8248932361602783,0.09691475331783295,1e-05,0.9426369071006775,0.8842471241950989,0.7316712737083435,0.5821320414543152,0.26832881569862366,0.7679919004440308,0.7134833931922913
63,0.9040150046348572,0.8264129161834717,0.09598495811223984,1e-05,0.9433465003967285,0.8847569823265076,0.7320631146430969,0.5826179385185242,0.26793691515922546,0.7712944746017456,0.7108148336410522
64,0.9049428701400757,0.8279309272766113,0.09505729377269745,1e-05,0.9440693259239197,0.8852500915527344,0.7326420545578003,0.5833138227462769,0.2673579454421997,0.7703918814659119,0.7122675180435181
65,0.9058517217636108,0.8294237852096558,0.09414830058813095,1e-05,0.9447571039199829,0.8857649564743042,0.7328777313232422,0.5835956335067749,0.2671222984790802,0.7698129415512085,0.7130426168441772
66,0.9067542552947998,0.8309062719345093,0.09324578195810318,1e-05,0.9454649090766907,0.8862643837928772,0.7332196831703186,0.5839822292327881,0.2667803466320038,0.7711158394813538,0.7122946977615356
67,0.9076369404792786,0.8323596119880676,0.09236321598291397,1e-05,0.9461247324943542,0.8867555856704712,0.7337097525596619,0.5845997929573059,0.2662903070449829,0.7732961177825928,0.7107252478599548
68,0.9085044264793396,0.8337895274162292,0.09149564057588577,1e-05,0.9468126893043518,0.8872169256210327,0.7340105772018433,0.5849231481552124,0.2659895122051239,0.7742460370063782,0.7102908492088318
69,0.9093837141990662,0.8352392315864563,0.09061620384454727,1e-05,0.9475225210189819,0.8876864910125732,0.7343270182609558,0.5852811336517334,0.2656729221343994,0.777613639831543,0.7073807120323181
70,0.9102434515953064,0.8366628885269165,0.08975644409656525,1e-05,0.9481855630874634,0.8881660103797913,0.7347950339317322,0.5858572125434875,0.26520487666130066,0.7772696018218994,0.7082814574241638
71,0.9111078977584839,0.8380957245826721,0.08889203518629074,1e-05,0.948844850063324,0.8886577486991882,0.7353473901748657,0.5864960551261902,0.2646525502204895,0.7779362797737122,0.7085006237030029
72,0.9119674563407898,0.8395249247550964,0.08803263306617737,1e-05,0.9494655132293701,0.8891820907592773,0.7355267405509949,0.5867093801498413,0.2644733190536499,0.7798051834106445,0.7068423628807068
73,0.912800133228302,0.8409115672111511,0.0871998518705368,1e-05,0.9500745534896851,0.8896710276603699,0.7357922196388245,0.5870645046234131,0.26420778036117554,0.7812771201133728,0.7057704329490662
74,0.9136095643043518,0.8422603011131287,0.08639044314622879,1e-05,0.9506714344024658,0.8901594281196594,0.7355411648750305,0.5867513418197632,0.26445886492729187,0.7845295667648315,0.7020939588546753
75,0.9144399762153625,0.843643307685852,0.08556009829044342,1e-05,0.9513531923294067,0.8906106948852539,0.7356716394424438,0.5869338512420654,0.2643283009529114,0.7842777967453003,0.7025211453437805
76,0.915253221988678,0.8450030088424683,0.08474652469158173,1e-05,0.9519744515419006,0.8910706043243408,0.735612154006958,0.5868958830833435,0.2643878757953644,0.7867173552513123,0.700099766254425
77,0.9160748720169067,0.8463781476020813,0.08392519503831863,1e-05,0.9525873064994812,0.8916024565696716,0.7358483672142029,0.5872195959091187,0.2641516327857971,0.7864123582839966,0.7005373239517212
78,0.916888415813446,0.847743034362793,0.08311136066913605,1e-05,0.9531819224357605,0.8921316862106323,0.7357997298240662,0.5871524810791016,0.2642001807689667,0.7895278930664062,0.6975287795066833
79,0.9176888465881348,0.8490878939628601,0.08231119811534882,1e-05,0.9537465572357178,0.8926571011543274,0.7358420491218567,0.5872477293014526,0.2641579806804657,0.7915216684341431,0.6956881284713745
80,0.918474018573761,0.8504103422164917,0.08152582496404648,1e-05,0.9543188214302063,0.8931448459625244,0.7356778979301453,0.5870817303657532,0.26432210206985474,0.7939237356185913,0.6931251883506775
81,0.9192423820495605,0.8517071604728699,0.08075740933418274,1e-05,0.9548662900924683,0.8936284184455872,0.7354289889335632,0.5868461728096008,0.26457101106643677,0.7952120304107666,0.6914637088775635
82,0.9200133681297302,0.8530083298683167,0.0799865573644638,1e-05,0.9554674625396729,0.8940449953079224,0.7352389097213745,0.5866900682449341,0.2647610306739807,0.7984354496002197,0.6881983876228333
83,0.9207775592803955,0.8543005585670471,0.0792224109172821,1e-05,0.9560753703117371,0.894481360912323,0.7347742319107056,0.5861550569534302,0.26522573828697205,0.8012815117835999,0.684712290763855
84,0.9207513928413391,0.8542706370353699,0.07924841344356537,1e-06,0.9538404941558838,0.8979259729385376,0.7242280840873718,0.5740736126899719,0.27577197551727295,0.8356989026069641,0.6411216855049133
85,0.9210250377655029,0.8547345399856567,0.07897486537694931,1e-06,0.9557441473007202,0.8955532908439636,0.7226245403289795,0.572187066078186,0.2773754894733429,0.8393187522888184,0.635920524597168
86,0.9212566614151001,0.8551208972930908,0.07874349504709244,1e-06,0.9563184976577759,0.8950756192207336,0.7220451831817627,0.5714951753616333,0.2779547870159149,0.8411571383476257,0.6335951685905457
87,0.9214444756507874,0.8554372787475586,0.07855552434921265,1e-06,0.9566184282302856,0.8949863314628601,0.7222412824630737,0.5717061161994934,0.2777586579322815,0.8409908413887024,0.633975088596344
88,0.9216057062149048,0.8557087779045105,0.07839439809322357,1e-06,0.9568077325820923,0.8949836492538452,0.7220455408096313,0.5714515447616577,0.2779545187950134,0.8411558270454407,0.6335127353668213
89,0.9217538833618164,0.855959415435791,0.07824599742889404,1e-06,0.9569797515869141,0.8950198292732239,0.7224637269973755,0.5719305276870728,0.27753621339797974,0.8407658338546753,0.6343838572502136
90,0.9218847751617432,0.8561803698539734,0.078115314245224,1e-06,0.9571122527122498,0.8950662016868591,0.7228473424911499,0.5723753571510315,0.2771526873111725,0.8398937582969666,0.6354565620422363
91,0.922009289264679,0.8563913702964783,0.07799053192138672,1e-06,0.9572210311889648,0.8951322436332703,0.7230838537216187,0.5726532340049744,0.27691614627838135,0.8393821120262146,0.6360397338867188
92,0.9221324324607849,0.8565990924835205,0.07786760479211807,1e-06,0.9573370218276978,0.8951901793479919,0.7231971621513367,0.5727843046188354,0.2768028974533081,0.8394298553466797,0.6362189054489136
93,0.9222441911697388,0.8567878007888794,0.07775598764419556,1e-06,0.957439124584198,0.8952480554580688,0.7236481308937073,0.5733031034469604,0.2763518691062927,0.8387352228164673,0.6372396349906921
94,0.9224492907524109,0.8571381568908691,0.07755071669816971,1e-07,0.9576691389083862,0.8954992294311523,0.7261130213737488,0.5761310458183289,0.27388694882392883,0.8330003023147583,0.6449565887451172
95,0.9225054383277893,0.8572321534156799,0.0774945542216301,1e-07,0.957687258720398,0.8955568671226501,0.7267310619354248,0.576835036277771,0.27326908707618713,0.8313218355178833,0.6470451951026917
96,0.9225395917892456,0.8572894930839539,0.07746034115552902,1e-07,0.9576917290687561,0.8956009745597839,0.7269873023033142,0.5771142244338989,0.2730126678943634,0.830531120300293,0.6478826999664307
97,0.9225644469261169,0.8573309183120728,0.07743535190820694,1e-07,0.9576985836029053,0.8956210017204285,0.7270966172218323,0.577229917049408,0.27290332317352295,0.8302618861198425,0.6481595039367676
